series_name,date,value,units,source
DXY,1985-01-01,149.17999267578125,close,YAHOO:DX-Y.NYB
DXY,1985-04-01,146.1199951171875,close,YAHOO:DX-Y.NYB
DXY,1985-07-01,132.1199951171875,close,YAHOO:DX-Y.NYB
DXY,1985-10-01,123.45999908447266,close,YAHOO:DX-Y.NYB
DXY,1986-01-01,117.91999816894531,close,YAHOO:DX-Y.NYB
DXY,1986-04-01,111.61000061035156,close,YAHOO:DX-Y.NYB
DXY,1986-07-01,106.73999786376953,close,YAHOO:DX-Y.NYB
DXY,1986-10-01,103.58000183105469,close,YAHOO:DX-Y.NYB
DXY,1987-01-01,97.11000061035156,close,YAHOO:DX-Y.NYB
DXY,1987-04-01,98.12999725341797,close,YAHOO:DX-Y.NYB
DXY,1987-07-01,98.56999969482422,close,YAHOO:DX-Y.NYB
DXY,1987-10-01,85.41999816894531,close,YAHOO:DX-Y.NYB
DXY,1988-01-01,88.30000305175781,close,YAHOO:DX-Y.NYB
DXY,1988-04-01,95.41000366210938,close,YAHOO:DX-Y.NYB
DXY,1988-07-01,97.69000244140625,close,YAHOO:DX-Y.NYB
DXY,1988-10-01,92.5,close,YAHOO:DX-Y.NYB
DXY,1989-01-01,98.13999938964844,close,YAHOO:DX-Y.NYB
DXY,1989-04-01,102.0199966430664,close,YAHOO:DX-Y.NYB
DXY,1989-07-01,98.47000122070312,close,YAHOO:DX-Y.NYB
DXY,1989-10-01,93.20999908447266,close,YAHOO:DX-Y.NYB
DXY,1990-01-01,93.69000244140625,close,YAHOO:DX-Y.NYB
DXY,1990-04-01,91.1500015258789,close,YAHOO:DX-Y.NYB
DXY,1990-07-01,86.0,close,YAHOO:DX-Y.NYB
DXY,1990-10-01,83.06999969482422,close,YAHOO:DX-Y.NYB
DXY,1991-01-01,92.0199966430664,close,YAHOO:DX-Y.NYB
DXY,1991-04-01,96.05999755859375,close,YAHOO:DX-Y.NYB
DXY,1991-07-01,89.9000015258789,close,YAHOO:DX-Y.NYB
DXY,1991-10-01,83.5199966430664,close,YAHOO:DX-Y.NYB
DXY,1992-01-01,89.6500015258789,close,YAHOO:DX-Y.NYB
DXY,1992-04-01,83.72000122070312,close,YAHOO:DX-Y.NYB
DXY,1992-07-01,81.0999984741211,close,YAHOO:DX-Y.NYB
DXY,1992-10-01,92.36000061035156,close,YAHOO:DX-Y.NYB
DXY,1993-01-01,91.87000274658203,close,YAHOO:DX-Y.NYB
DXY,1993-04-01,93.62999725341797,close,YAHOO:DX-Y.NYB
DXY,1993-07-01,92.81999969482422,close,YAHOO:DX-Y.NYB
DXY,1993-10-01,96.83999633789062,close,YAHOO:DX-Y.NYB
DXY,1994-01-01,93.05999755859375,close,YAHOO:DX-Y.NYB
DXY,1994-04-01,89.62000274658203,close,YAHOO:DX-Y.NYB
DXY,1994-07-01,87.87999725341797,close,YAHOO:DX-Y.NYB
DXY,1994-10-01,88.7300033569336,close,YAHOO:DX-Y.NYB
DXY,1995-01-01,81.9000015258789,close,YAHOO:DX-Y.NYB
DXY,1995-04-01,81.58000183105469,close,YAHOO:DX-Y.NYB
DXY,1995-07-01,84.29000091552734,close,YAHOO:DX-Y.NYB
DXY,1995-10-01,84.76000213623047,close,YAHOO:DX-Y.NYB
DXY,1996-01-01,86.5199966430664,close,YAHOO:DX-Y.NYB
DXY,1996-04-01,87.81999969482422,close,YAHOO:DX-Y.NYB
DXY,1996-07-01,87.94000244140625,close,YAHOO:DX-Y.NYB
DXY,1996-10-01,88.18000030517578,close,YAHOO:DX-Y.NYB
DXY,1997-01-01,94.72000122070312,close,YAHOO:DX-Y.NYB
DXY,1997-04-01,95.66999816894531,close,YAHOO:DX-Y.NYB
DXY,1997-07-01,97.11000061035156,close,YAHOO:DX-Y.NYB
DXY,1997-10-01,99.6500015258789,close,YAHOO:DX-Y.NYB
DXY,1998-01-01,101.5,close,YAHOO:DX-Y.NYB
DXY,1998-04-01,101.16999816894531,close,YAHOO:DX-Y.NYB
DXY,1998-07-01,96.16999816894531,close,YAHOO:DX-Y.NYB
DXY,1998-10-01,94.16999816894531,close,YAHOO:DX-Y.NYB
DXY,1999-01-01,100.0999984741211,close,YAHOO:DX-Y.NYB
DXY,1999-04-01,102.8499984741211,close,YAHOO:DX-Y.NYB
DXY,1999-07-01,98.54000091552734,close,YAHOO:DX-Y.NYB
DXY,1999-10-01,101.87000274658203,close,YAHOO:DX-Y.NYB
DXY,2000-01-01,105.44000244140625,close,YAHOO:DX-Y.NYB
DXY,2000-04-01,106.83999633789062,close,YAHOO:DX-Y.NYB
DXY,2000-07-01,113.25,close,YAHOO:DX-Y.NYB
DXY,2000-10-01,109.55999755859375,close,YAHOO:DX-Y.NYB
