series_name,date,value,units,source
GOLD_NPR,2019-01-01,147331.30254882813,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2019-02-01,149304.74955322267,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2019-03-01,146315.88,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2019-04-01,141941.82540283204,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2019-05-01,145335.54543457032,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2019-06-01,157167.44755615233,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2019-07-01,157484.22030395508,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2019-08-01,167207.33431274412,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2019-10-01,171392.7627685547,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2019-11-01,166316.2852294922,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2020-01-01,180798.84078857422,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2020-02-01,178542.0122131348,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2020-04-01,203889.2460888672,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2020-05-01,208740.64493408205,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2020-06-01,216935.06999999998,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2020-07-01,237125.87389892578,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2020-08-01,235521.7170776367,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2020-09-01,222309.75,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2020-10-01,221589.5248815918,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2020-12-01,224313.41610717773,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2021-01-01,215967.84870849608,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2021-02-01,201721.1101501465,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2021-03-01,201457.1957397461,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2021-04-01,206738.75971191406,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2021-05-01,225446.25,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2021-06-01,205731.54967285157,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2021-07-01,215572.51509643556,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2021-09-01,205036.59870361327,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2021-10-01,211766.91,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2021-11-01,212495.0130749512,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2021-12-01,219775.15000000002,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2022-01-01,213497.3,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2022-02-01,226750.37491455078,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2022-03-01,234976.05411376953,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2022-04-01,231540.81692138672,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2022-06-01,224123.339967041,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2022-07-01,222760.04708496094,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2022-08-01,217200.17419189453,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2022-09-01,211340.91510375976,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2022-10-01,212912.38817749024,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2022-11-01,231275.16,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2022-12-01,237070.50963867188,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2023-02-01,239732.21520019532,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2023-03-01,260439.63000000003,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2023-04-01,261638.4437902832,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2023-05-01,257133.4301965332,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2023-06-01,254276.7927685547,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2023-07-01,258667.53500000003,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2023-08-01,255067.11357421873,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2023-09-01,244799.3227661133,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2023-11-01,271495.29774780275,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2023-12-01,275206.64296875,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2024-01-01,272723.96299804683,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
GOLD_NPR,2024-02-01,271832.60951171874,npr_per_ounce,DERIVED:GOLD_USD*USD_NPR
