series_name,date,value,units,source
USD_NPR,2019-01-01,111.64,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-01-02,111.12,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-01-03,112.28,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-01-04,112.31,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-01-05,111.56,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-01-06,111.56,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-01-07,111.56,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-01-08,111.5,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-01-09,112.33,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-01-10,112.74,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-01-11,112.67,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-01-12,112.78,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-01-13,112.78,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-01-14,112.78,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-01-15,113.5,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-01-16,113.66,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-01-17,113.99,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-01-18,113.68,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-01-19,113.9,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-01-20,113.9,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-01-21,113.9,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-01-22,114.05,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-01-23,114.3,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-01-24,114.14,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-01-25,113.72,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-01-26,113.89,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-01-27,113.89,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-01-28,113.89,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-01-29,113.77,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-01-30,113.78,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-01-31,113.8,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-02-01,113.73,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-02-02,113.99,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-02-03,113.99,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-02-04,113.99,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-02-05,114.89,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-02-06,114.5,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-02-07,114.49,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-02-08,114.33,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-02-09,114.09,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-02-10,114.09,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-02-11,114.09,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-02-12,113.88,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-02-13,113.13,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-02-14,113.28,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-02-15,113.86,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-02-16,113.96,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-02-17,113.96,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-02-18,113.96,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-02-19,114.15,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-02-20,114.15,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-02-21,113.78,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-02-22,114.01,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-02-23,113.83,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-02-24,113.83,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-02-25,113.83,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-02-26,113.57,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-02-27,113.71,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-02-28,113.96,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-03-01,113.16,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-03-02,113.46,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-03-03,113.46,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-03-04,113.46,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-03-05,113.46,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-03-06,112.79,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-03-07,112.46,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-03-08,112.0,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-03-09,112.24,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-03-10,112.24,npr_per_usd,NRB_FOREX_API
USD_NPR,2019-03-11,112.24,npr_per_usd,NRB_FOREX_API
