series_name,date,value,units,source
BTC_SENTIMENT,2014-10-01,338.3210144042969,close,YAHOO:BTC-USD
BTC_SENTIMENT,2014-11-01,378.0469970703125,close,YAHOO:BTC-USD
BTC_SENTIMENT,2014-12-01,320.1929931640625,close,YAHOO:BTC-USD
BTC_SENTIMENT,2015-01-01,217.46400451660156,close,YAHOO:BTC-USD
BTC_SENTIMENT,2015-02-01,254.26300048828125,close,YAHOO:BTC-USD
BTC_SENTIMENT,2015-03-01,244.2239990234375,close,YAHOO:BTC-USD
BTC_SENTIMENT,2015-04-01,236.14500427246094,close,YAHOO:BTC-USD
BTC_SENTIMENT,2015-05-01,230.19000244140625,close,YAHOO:BTC-USD
BTC_SENTIMENT,2015-06-01,263.0719909667969,close,YAHOO:BTC-USD
BTC_SENTIMENT,2015-07-01,284.6499938964844,close,YAHOO:BTC-USD
BTC_SENTIMENT,2015-08-01,230.05599975585938,close,YAHOO:BTC-USD
BTC_SENTIMENT,2015-09-01,236.05999755859375,close,YAHOO:BTC-USD
BTC_SENTIMENT,2015-10-01,314.1659851074219,close,YAHOO:BTC-USD
BTC_SENTIMENT,2015-11-01,377.3210144042969,close,YAHOO:BTC-USD
BTC_SENTIMENT,2015-12-01,430.5669860839844,close,YAHOO:BTC-USD
BTC_SENTIMENT,2016-01-01,368.7669982910156,close,YAHOO:BTC-USD
BTC_SENTIMENT,2016-02-01,437.6969909667969,close,YAHOO:BTC-USD
BTC_SENTIMENT,2016-03-01,416.72900390625,close,YAHOO:BTC-USD
BTC_SENTIMENT,2016-04-01,448.3179931640625,close,YAHOO:BTC-USD
BTC_SENTIMENT,2016-05-01,531.385986328125,close,YAHOO:BTC-USD
BTC_SENTIMENT,2016-06-01,673.3369750976562,close,YAHOO:BTC-USD
BTC_SENTIMENT,2016-07-01,624.6810302734375,close,YAHOO:BTC-USD
BTC_SENTIMENT,2016-08-01,575.4719848632812,close,YAHOO:BTC-USD
BTC_SENTIMENT,2016-09-01,609.7349853515625,close,YAHOO:BTC-USD
BTC_SENTIMENT,2016-10-01,700.9719848632812,close,YAHOO:BTC-USD
BTC_SENTIMENT,2016-11-01,745.6909790039062,close,YAHOO:BTC-USD
BTC_SENTIMENT,2016-12-01,963.7429809570312,close,YAHOO:BTC-USD
BTC_SENTIMENT,2017-01-01,970.4030151367188,close,YAHOO:BTC-USD
BTC_SENTIMENT,2017-02-01,1179.969970703125,close,YAHOO:BTC-USD
BTC_SENTIMENT,2017-03-01,1071.7900390625,close,YAHOO:BTC-USD
BTC_SENTIMENT,2017-04-01,1347.8900146484375,close,YAHOO:BTC-USD
BTC_SENTIMENT,2017-05-01,2286.409912109375,close,YAHOO:BTC-USD
BTC_SENTIMENT,2017-06-01,2480.840087890625,close,YAHOO:BTC-USD
BTC_SENTIMENT,2017-07-01,2875.340087890625,close,YAHOO:BTC-USD
BTC_SENTIMENT,2017-08-01,4703.39013671875,close,YAHOO:BTC-USD
BTC_SENTIMENT,2017-09-01,4338.7099609375,close,YAHOO:BTC-USD
BTC_SENTIMENT,2017-10-01,6468.39990234375,close,YAHOO:BTC-USD
BTC_SENTIMENT,2017-11-01,10233.599609375,close,YAHOO:BTC-USD
BTC_SENTIMENT,2017-12-01,14156.400390625,close,YAHOO:BTC-USD
BTC_SENTIMENT,2018-01-01,10221.099609375,close,YAHOO:BTC-USD
BTC_SENTIMENT,2018-02-01,10397.900390625,close,YAHOO:BTC-USD
BTC_SENTIMENT,2018-03-01,6973.52978515625,close,YAHOO:BTC-USD
BTC_SENTIMENT,2018-04-01,9240.5498046875,close,YAHOO:BTC-USD
BTC_SENTIMENT,2018-05-01,7494.169921875,close,YAHOO:BTC-USD
BTC_SENTIMENT,2018-06-01,6404.0,close,YAHOO:BTC-USD
BTC_SENTIMENT,2018-07-01,7780.43994140625,close,YAHOO:BTC-USD
BTC_SENTIMENT,2018-08-01,7037.580078125,close,YAHOO:BTC-USD
BTC_SENTIMENT,2018-09-01,6625.56005859375,close,YAHOO:BTC-USD
BTC_SENTIMENT,2018-10-01,6317.60986328125,close,YAHOO:BTC-USD
BTC_SENTIMENT,2018-11-01,4017.2685546875,close,YAHOO:BTC-USD
BTC_SENTIMENT,2018-12-01,3742.700439453125,close,YAHOO:BTC-USD
BTC_SENTIMENT,2019-01-01,3457.792724609375,close,YAHOO:BTC-USD
BTC_SENTIMENT,2019-02-01,3854.785400390625,close,YAHOO:BTC-USD
BTC_SENTIMENT,2019-03-01,4105.404296875,close,YAHOO:BTC-USD
BTC_SENTIMENT,2019-04-01,5350.7265625,close,YAHOO:BTC-USD
BTC_SENTIMENT,2019-05-01,8574.501953125,close,YAHOO:BTC-USD
