series_name,date,value,units,source
SHANGHAI,1997-07-31,1221.06396484375,close,YAHOO:000001.SS
SHANGHAI,1997-08-31,1097.383056640625,close,YAHOO:000001.SS
SHANGHAI,1997-09-30,1180.3929443359375,close,YAHOO:000001.SS
SHANGHAI,1997-10-31,1139.6280517578125,close,YAHOO:000001.SS
SHANGHAI,1997-11-30,1194.10205078125,close,YAHOO:000001.SS
SHANGHAI,1997-12-31,1222.9129638671875,close,YAHOO:000001.SS
SHANGHAI,1998-01-31,1206.530029296875,close,YAHOO:000001.SS
SHANGHAI,1998-02-28,1243.0159912109375,close,YAHOO:000001.SS
SHANGHAI,1998-03-31,1343.447998046875,close,YAHOO:000001.SS
SHANGHAI,1998-04-30,1411.208984375,close,YAHOO:000001.SS
SHANGHAI,1998-05-31,1339.2020263671875,close,YAHOO:000001.SS
SHANGHAI,1998-06-30,1316.9189453125,close,YAHOO:000001.SS
SHANGHAI,1998-07-31,1150.2230224609375,close,YAHOO:000001.SS
SHANGHAI,1998-08-31,1242.89599609375,close,YAHOO:000001.SS
SHANGHAI,1998-09-30,1217.3160400390625,close,YAHOO:000001.SS
SHANGHAI,1998-10-31,1247.4169921875,close,YAHOO:000001.SS
SHANGHAI,1998-11-30,1146.699951171875,close,YAHOO:000001.SS
SHANGHAI,1998-12-31,1134.6729736328125,close,YAHOO:000001.SS
SHANGHAI,1999-01-31,1090.0870361328125,close,YAHOO:000001.SS
SHANGHAI,1999-02-28,1158.053955078125,close,YAHOO:000001.SS
SHANGHAI,1999-03-31,1120.927001953125,close,YAHOO:000001.SS
SHANGHAI,1999-04-30,1279.3260498046875,close,YAHOO:000001.SS
SHANGHAI,1999-05-31,1689.427978515625,close,YAHOO:000001.SS
SHANGHAI,1999-06-30,1601.458984375,close,YAHOO:000001.SS
SHANGHAI,1999-07-31,1627.115966796875,close,YAHOO:000001.SS
SHANGHAI,1999-08-31,1570.7020263671875,close,YAHOO:000001.SS
SHANGHAI,1999-09-30,1504.56298828125,close,YAHOO:000001.SS
SHANGHAI,1999-10-31,1434.9730224609375,close,YAHOO:000001.SS
SHANGHAI,1999-11-30,1366.5799560546875,close,YAHOO:000001.SS
SHANGHAI,1999-12-31,1534.9969482421875,close,YAHOO:000001.SS
SHANGHAI,2000-01-31,1714.5780029296875,close,YAHOO:000001.SS
SHANGHAI,2000-02-29,1800.2249755859375,close,YAHOO:000001.SS
SHANGHAI,2000-03-31,1836.321044921875,close,YAHOO:000001.SS
SHANGHAI,2000-04-30,1894.553955078125,close,YAHOO:000001.SS
SHANGHAI,2000-05-31,1928.10595703125,close,YAHOO:000001.SS
