series_name,date,value,units,source
GOLD_USD,2000-09-01,273.6000061035156,close,YAHOO:GC=F
GOLD_USD,2000-11-01,270.1000061035156,close,YAHOO:GC=F
GOLD_USD,2000-12-01,272.0,close,YAHOO:GC=F
GOLD_USD,2001-01-01,265.6000061035156,close,YAHOO:GC=F
GOLD_USD,2001-02-01,266.79998779296875,close,YAHOO:GC=F
GOLD_USD,2001-03-01,257.8999938964844,close,YAHOO:GC=F
GOLD_USD,2001-05-01,265.29998779296875,close,YAHOO:GC=F
GOLD_USD,2001-06-01,270.6000061035156,close,YAHOO:GC=F
GOLD_USD,2001-08-01,274.3999938964844,close,YAHOO:GC=F
GOLD_USD,2001-09-01,292.3999938964844,close,YAHOO:GC=F
GOLD_USD,2001-10-01,279.5,close,YAHOO:GC=F
GOLD_USD,2001-11-01,273.8999938964844,close,YAHOO:GC=F
GOLD_USD,2001-12-01,278.70001220703125,close,YAHOO:GC=F
GOLD_USD,2002-01-01,282.1000061035156,close,YAHOO:GC=F
GOLD_USD,2002-02-01,296.70001220703125,close,YAHOO:GC=F
GOLD_USD,2002-03-01,302.6000061035156,close,YAHOO:GC=F
GOLD_USD,2002-04-01,308.8999938964844,close,YAHOO:GC=F
GOLD_USD,2002-05-01,326.5,close,YAHOO:GC=F
GOLD_USD,2002-06-01,313.5,close,YAHOO:GC=F
GOLD_USD,2002-07-01,303.20001220703125,close,YAHOO:GC=F
GOLD_USD,2002-08-01,312.3999938964844,close,YAHOO:GC=F
GOLD_USD,2002-10-01,318.0,close,YAHOO:GC=F
GOLD_USD,2002-11-01,316.79998779296875,close,YAHOO:GC=F
GOLD_USD,2003-01-01,368.29998779296875,close,YAHOO:GC=F
GOLD_USD,2003-02-01,350.20001220703125,close,YAHOO:GC=F
GOLD_USD,2003-03-01,335.8999938964844,close,YAHOO:GC=F
GOLD_USD,2003-04-01,339.1000061035156,close,YAHOO:GC=F
GOLD_USD,2003-05-01,364.5,close,YAHOO:GC=F
GOLD_USD,2003-07-01,354.0,close,YAHOO:GC=F
GOLD_USD,2003-08-01,375.70001220703125,close,YAHOO:GC=F
GOLD_USD,2003-09-01,385.3999938964844,close,YAHOO:GC=F
GOLD_USD,2003-10-01,384.5,close,YAHOO:GC=F
GOLD_USD,2003-11-01,396.79998779296875,close,YAHOO:GC=F
GOLD_USD,2003-12-01,415.70001220703125,close,YAHOO:GC=F
GOLD_USD,2004-01-01,402.20001220703125,close,YAHOO:GC=F
GOLD_USD,2004-03-01,427.29998779296875,close,YAHOO:GC=F
GOLD_USD,2004-04-01,387.0,close,YAHOO:GC=F
GOLD_USD,2004-05-01,394.0,close,YAHOO:GC=F
GOLD_USD,2004-06-01,392.6000061035156,close,YAHOO:GC=F
GOLD_USD,2004-07-01,391.0,close,YAHOO:GC=F
GOLD_USD,2004-09-01,418.70001220703125,close,YAHOO:GC=F
GOLD_USD,2004-10-01,428.5,close,YAHOO:GC=F
GOLD_USD,2004-11-01,451.29998779296875,close,YAHOO:GC=F
GOLD_USD,2004-12-01,437.5,close,YAHOO:GC=F
GOLD_USD,2005-01-01,421.79998779296875,close,YAHOO:GC=F
GOLD_USD,2005-02-01,436.5,close,YAHOO:GC=F
GOLD_USD,2005-03-01,428.70001220703125,close,YAHOO:GC=F
GOLD_USD,2005-04-01,435.0,close,YAHOO:GC=F
GOLD_USD,2005-06-01,435.8999938964844,close,YAHOO:GC=F
GOLD_USD,2005-07-01,429.8999938964844,close,YAHOO:GC=F
GOLD_USD,2005-08-01,433.79998779296875,close,YAHOO:GC=F
GOLD_USD,2005-09-01,469.0,close,YAHOO:GC=F
GOLD_USD,2005-10-01,465.1000061035156,close,YAHOO:GC=F
GOLD_USD,2005-11-01,494.6000061035156,close,YAHOO:GC=F
GOLD_USD,2005-12-01,517.0999755859375,close,YAHOO:GC=F
